FA0032766,3,91,93,1.4142,90,93
FA0059222,2,95,95,0,95,95
FA0137625,3,92,93,1.4142,90,93
FA0012820,8,89.75,90,2.0463,85,93
FA0015247,5,92,90,2.4495,90,95
FA0180762,1,93,93,0,93,93
FA0060283,2,93.5,92,1.5,92,95
FA0013643,2,90069,90069,0,90069,90069
FA0047416,3,89,95,4.2426,86,95
FA0224067,2,95.5,94,1.5,94,97
FA0021525,3,90001,90001,0,90001,90001
FA0245872,8,77.875,80,5.9253,70,86
FA0239984,5,83.2,84,5.7411,74,90
FA0037406,6,90021,90021,0,90021,90021
FA0070970,2,96,96,0,96,96
FA0223764,3,93,95,2.1602,90,95
FA0248808,4,91.5,92,0.5,91,92
FA0265328,2,90007,90007,0,90007,90007
FA0062546,5,90046,90046,0,90046,90046
FA0013159,2,90047,90047,0,90047,90047
FA0037645,4,90065,90065,0,90065,90065
FA0263437,3,85.6667,97,8.0139,80,97
FA0009449,7,89.1429,92,4.4538,83,95
FA0272367,2,93.5,90,3.5,90,97
FA0242129,3,90015,90015,0,90015,90015
FA0259533,2,98,97,1,97,99
FA0138941,1,94,94,0,94,94
FA0242597,1,90036,90036,0,90036,90036
FA0031276,4,95,94,1.7321,94,98
FA0250286,1,90020,90020,0,90020,90020
FA0261567,3,93,95,1.4142,92,95
FA0019937,1,96,96,0,96,96
FA0050286,2,91.5,91,0.5,91,92
FA0180816,3,92.6667,93,0.4714,92,93
FA0069265,2,91.5,91,0.5,91,92
FA0014878,2,94.5,94,0.5,94,95
FA0239243,6,82.3333,85,4.15,74,85
FA0251976,1,90013,90013,0,90013,90013
FA0172447,5,92,92,1.0954,90,93
FA0025255,2,90036,90036,0,90036,90036
FA0024289,2,90,90,0,90,90
FA0012308,3,91.6667,93,0.9428,91,93
FA0012897,2,90026,90026,0,90026,90026
FA0011651,6,86.3333,80,6.8718,80,98
FA0138599,6,90064,90064,0,90064,90064
FA0016815,4,93.25,95,2.2776,91,96
FA0027289,1,82,82,0,82,82
FA0020577,6,83.6667,81,3.7268,80,91
FA0012479,8,90037,90037,0,90037,90037
FA0222380,3,90005,90005,0,90005,90005
FA0010248,5,88.6,91,4.3174,80,91
FA0274859,1,95,95,0,95,95
FA0058352,3,92.6667,95,2.0548,90,95
FA0063429,5,89.4,90,6.5605,82,98
FA0038084,2,90.5,90,0.5,90,91
FA0251939,5,85.8,85,3.6,82,90
FA0071391,3,90028,90028,0,90028,90028
FA0045689,3,83.3333,90,4.714,80,90
FA0257176,2,90,90,0,90,90
FA0007967,1,90033,90033,0,90033,90033
FA0050635,1,90066,90066,0,90066,90066
FA0243672,2,95.5,95,0.5,95,96
FA0266578,10,95.5,96,2.1564,91,98
FA0239351,2,94.5,94,0.5,94,95
FA0159752,2,93,92,1,92,94
FA0064105,3,93.3333,95,1.6997,91,95
FA0241875,3,93,97,2.8284,91,97
FA0058437,4,93.25,93,1.0897,92,95
FA0225482,2,86,80,6,80,92
FA0255644,2,90,90,0,90,90
FA0045721,4,93.75,94,1.479,92,96
FA0004509,8,91.625,94,4.662,81,96
FA0063340,7,88.1429,90,3.4405,83,92
FA0058773,3,93.6667,95,0.9428,93,95
FA0222724,2,90065,90065,0,90065,90065
FA0177750,1,96,96,0,96,96
FA0006975,3,92.6667,94,1.2472,91,94
FA0015405,8,90.125,92,4.0136,80,94
FA0065750,4,86.25,90,4.2647,82,91
FA0138652,3,90026,90026,0,90026,90026
FA0021245,6,92.1667,92,0.6872,91,93
FA0019748,2,90015,90015,0,90015,90015
FA0065576,2,92,92,0,92,92
FA0222618,4,93.5,94,0.5,93,94
FA0247923,2,90.5,90,0.5,90,91
FA0166185,6,92,92,1.291,90,94
FA0276687,3,97,97,0,97,97
FA0007578,3,95,97,1.633,93,97
FA0021821,9,89.7778,90,3.2923,84,93
FA0249741,2,93,91,2,91,95
FA0043550,6,89.5,90,7.3881,74,96
FA0169928,1,97,97,0,97,97
FA0176644,3,90045,90045,0,90045,90045
FA0273867,2,94.5,92,2.5,92,97
FA0032803,6,90015,90015,0,90015,90015
FA0049107,4,87.75,91,3.7666,84,92
FA0038760,2,90025,90025,0,90025,90025
FA0037386,4,93,96,3,90,96
FA0178998,5,90064,90064,0,90064,90064
FA0026140,3,91.3333,92,0.9428,90,92
FA0031376,3,93,95,2.1602,90,95
FA0031855,2,94.5,94,0.5,94,95
FA0248922,3,90066,90066,0,90066,90066
FA0041283,4,90001,90001,0,90001,90001
FA0003260,2,95,94,1,94,96
FA0270456,3,91.3333,94,1.8856,90,94
FA0177117,5,90013,90013,0,90013,90013
FA0045805,2,90007,90007,0,90007,90007
FA0020278,10,89.3,90,1.6155,87,92
FA0177692,2,94.5,93,1.5,93,96
FA0026525,5,87.6,90,6.375,80,94
FA0259690,2,90012,90012,0,90012,90012
FA0258475,4,94,94,2.1213,91,97
FA0203313,1,92,92,0,92,92
FA0158018,3,93,96,2.4495,90,96
FA0042940,6,89.1667,90,4.259,80,93
FA0259091,6,87.5,91,7.8262,77,98
FA0058519,4,94.75,95,1.479,93,97
FA0047555,1,94,94,0,94,94
FA0031352,4,91.25,91,1.6394,90,94
FA0167817,1,96,96,0,96,96
FA0071158,2,95.5,95,0.5,95,96
FA0061095,7,80.5714,82,3.1558,76,84
FA0259093,4,90028,90028,0,90028,90028
FA0158801,4,93.75,94,1.0897,92,95
FA0061425,3,90022,90022,0,90022,90022
FA0021053,2,90063,90063,0,90063,90063
FA0038303,1,90045,90045,0,90045,90045
FA0259304,4,96.25,96,0.433,96,97
FA0070191,3,90028,90028,0,90028,90028
FA0026097,2,90038,90038,0,90038,90038
FA0143570,4,94.25,95,1.479,92,96
FA0250633,1,93,93,0,93,93
FA0267023,3,91.3333,94,1.8856,90,94
FA0065030,2,90033,90033,0,90033,90033
FA0256326,3,90020,90020,0,90020,90020
FA0039778,2,90066,90066,0,90066,90066
FA0066815,7,90.8571,91,1.9588,88,95
FA0051745,5,91.6,91,1.3565,90,94
FA0002447,3,90,96,5.8878,82,96
FA0071680,1,97,97,0,97,97
FA0256389,3,92.3333,95,1.8856,91,95
FA0061048,3,90065,90065,0,90065,90065
FA0244457,2,95,94,1,94,96
FA0050338,5,91.6,90,2.0591,90,95
FA0165973,4,95.25,96,1.299,94,97
FA0012929,1,90040,90040,0,90040,90040
FA0262314,2,92.5,90,2.5,90,95
FA0011810,3,95.6667,97,0.9428,95,97
FA0019067,2,90032,90032,0,90032,90032
FA0066479,1,92,92,0,92,92
FA0016951,1,90064,90064,0,90064,90064
FA0023797,2,94,92,2,92,96
FA0270048,1,90004,90004,0,90004,90004
FA0262276,1,90,90,0,90,90
FA0064314,6,90,90,3.4157,83,94
FA0164716,3,87,90,2.9439,83,90
FA0239788,2,90.5,87,3.5,87,94
FA0063665,3,90046,90046,0,90046,90046
FA0031593,5,90017,90017,0,90017,90017
FA0007746,1,94,94,0,94,94
FA0175096,2,91,90,1,90,92
FA0013111,2,92.5,91,1.5,91,94
FA0025003,2,90014,90014,0,90014,90014
FA0066196,2,87,84,3,84,90
FA0052783,1,96,96,0,96,96
FA0226508,3,84.3333,93,6.1283,80,93
FA0020208,1,95,95,0,95,95
FA0255905,4,92,94,2,90,94
FA0248827,3,88,91,3.559,83,91
FA0239408,5,92,94,4.6904,83,96
FA0223897,1,97,97,0,97,97
FA0008790,2,86.5,83,3.5,83,90
FA0058959,9,94.2222,94,1.3966,92,97
FA0265353,2,90,90,0,90,90
FA0005810,2,94,93,1,93,95
FA0240491,1,90,90,0,90,90
FA0276475,1,96,96,0,96,96
FA0262035,4,90.5,90,0.866,90,92
FA0025585,6,92.1667,91,1.2134,91,94
FA0023509,8,90.75,91,2.3848,87,94
FA0151520,7,90046,90046,0,90046,90046
FA0033354,1,95,95,0,95,95
FA0048218,3,94.3333,95,0.4714,94,95
FA0139061,5,92.8,92,1.7205,91,96
FA0252539,1,94,94,0,94,94
FA0050260,5,90058,90058,0,90058,90058
FA0243036,4,90.75,91,0.8292,90,92
FA0239786,6,89.5,90,3.1491,85,94
FA0272182,3,85.3333,90,6.5997,76,90
FA0257929,3,90019,90019,0,90019,90019
FA0241333,4,92.5,93,1.5,90,94
FA0249873,2,90020,90020,0,90020,90020
FA0222708,6,91.8333,91,3.6248,86,98
FA0058216,5,90048,90048,0,90048,90048
FA0252477,6,90042,90042,0,90042,90042
FA0252588,3,94,96,2.8284,90,96
FA0006470,2,91.5,91,0.5,91,92
FA0180820,4,90012,90012,0,90012,90012
FA0015646,5,93.6,94,0.4899,93,94
FA0063657,8,90028,90028,0,90028,90028
FA0248423,4,89.5,90,2.8723,85,93
FA0158411,2,90.5,90,0.5,90,91
FA0029501,1,82,82,0,82,82
FA0010999,4,91,91,0.7071,90,92
FA0224565,4,90048,90048,0,90048,90048
FA0224993,5,84,83,3.1623,81,90
FA0024304,3,82.6667,90,5.1854,79,90
FA0259027,1,90,90,0,90,90
FA0020566,2,92.5,92,0.5,92,93
FA0014959,1,92,92,0,92,92
FA0045454,3,97.3333,98,0.4714,97,98
FA0167098,2,94,91,3,91,97
FA0250265,4,90057,90057,0,90057,90057
FA0241661,1,97,97,0,97,97
FA0005787,2,90026,90026,0,90026,90026
FA0055651,2,91.5,90,1.5,90,93
FA0136983,3,90005,90005,0,90005,90005
FA0029291,3,93,96,2.1602,91,96
FA0017957,3,93.3333,94,0.4714,93,94
FA0225958,2,90.5,90,0.5,90,91
FA0267530,1,95,95,0,95,95
FA0021120,1,94,94,0,94,94
FA0023014,6,90018,90018,0,90018,90018
FA0178978,2,88.5,83,5.5,83,94
FA0022263,5,86.8,86,3.6551,83,92
FA0051795,3,93,94,1.4142,91,94
FA0248080,2,94,91,3,91,97
FA0264504,4,90031,90031,0,90031,90031
FA0137738,2,93.5,92,1.5,92,95
FA0251732,1,97,97,0,97,97
FA0031500,2,95,93,2,93,97
FA0256124,1,94,94,0,94,94
FA0069834,4,86,90,4.5277,81,91
FA0018795,3,92,93,1.4142,90,93
FA0006101,4,90071,90071,0,90071,90071
FA0074257,4,91.25,92,1.299,90,93
FA0255170,5,92.4,93,1.7436,90,95
FA0248372,8,90017,90017,0,90017,90017
FA0054006,2,94,91,3,91,97
FA0241910,1,97,97,0,97,97
FA0034747,3,90011,90011,0,90011,90011
FA0171985,2,91.5,90,1.5,90,93
FA0243019,2,90066,90066,0,90066,90066
FA0248426,7,90037,90037,0,90037,90037
FA0044291,4,95.75,96,0.8292,95,97
FA0264321,4,88.75,91,3.8971,82,91
FA0027790,1,96,96,0,96,96
FA0141843,1,90021,90021,0,90021,90021
FA0166445,3,92.6667,95,2.0548,90,95
FA0277049,2,74,74,0,74,74
FA0040288,3,88.6667,93,4.7842,82,93
FA0141876,1,94,94,0,94,94
FA0049532,2,77,77,0,77,77
FA0243198,5,91.8,92,1.6,90,94
FA0240747,3,90015,90015,0,90015,90015
FA0016721,2,90045,90045,0,90045,90045
FA0027821,5,93.4,93,1.3565,92,95
FA0071236,2,94.5,94,0.5,94,95
FA0164451,2,92.5,92,0.5,92,93
FA0035420,5,94.6,95,0.4899,94,95
FA0244727,4,90019,90019,0,90019,90019
FA0226236,5,92.4,93,1.6248,90,94
FA0018680,3,93,96,2.4495,90,96
FA0136657,1,94,94,0,94,94
FA0021391,1,90036,90036,0,90036,90036
FA0264724,1,90021,90021,0,90021,90021
FA0159889,1,90001,90001,0,90001,90001
FA0024368,5,90089,90089,0,90089,90089
FA0252465,5,83.6,84,1.8547,80,85
FA0177036,2,94,91,3,91,97
FA0013993,2,90012,90012,0,90012,90012
FA0023107,3,90001,90001,0,90001,90001
FA0039003,8,90036,90036,0,90036,90036
FA0143738,3,88,90,2.8284,84,90
FA0014868,1,92,92,0,92,92
FA0257523,1,90064,90064,0,90064,90064
FA0008173,2,90048,90048,0,90048,90048
FA0224400,2,92.5,92,0.5,92,93
FA0061918,3,93,94,0.8165,92,94
FA0165899,3,90036,90036,0,90036,90036
FA0035257,2,90,90,0,90,90
FA0246011,1,90094,90094,0,90094,90094
FA0052019,3,90.6667,92,0.9428,90,92
FA0035654,2,90028,90028,0,90028,90028
FA0260028,1,92,92,0,92,92
FA0160661,7,91.5714,92,0.4949,91,92
FA0238812,5,91,90,2,90,95
FA0036752,3,90027,90027,0,90027,90027
FA0245377,4,90006,90006,0,90006,90006
FA0038197,8,89,90,5.8095,82,96
FA0274708,2,90011,90011,0,90011,90011
FA0048255,3,90027,90027,0,90027,90027
FA0011919,2,85,80,5,80,90
FA0068256,1,96,96,0,96,96
FA0251192,4,91.25,92,0.8292,90,92
FA0223905,5,90028,90028,0,90028,90028
FA0020517,2,90019,90019,0,90019,90019
FA0136982,3,90036,90036,0,90036,90036
FA0175605,3,87.6667,93,3.7712,85,93
FA0069377,3,90036,90036,0,90036,90036
FA0269398,3,84.6667,87,3.2998,80,87
FA0029791,6,90047,90047,0,90047,90047
FA0019426,1,90,90,0,90,90
FA0139090,3,90013,90013,0,90013,90013
FA0224010,2,90.5,90,0.5,90,91
FA0071252,1,96,96,0,96,96
FA0222464,1,97,97,0,97,97
FA0277925,1,96,96,0,96,96
FA0035344,2,90063,90063,0,90063,90063
FA0041111,2,90004,90004,0,90004,90004
FA0269325,1,95,95,0,95,95
FA0021231,3,90,94,2.8284,88,94
FA0177012,6,90003,90003,0,90003,90003
FA0244466,2,91,90,1,90,92
FA0060744,6,78.6667,75,5.9067,74,87
FA0247824,1,97,97,0,97,97
FA0024016,3,91,92,0.8165,90,92
FA0143613,3,90012,90012,0,90012,90012
FA0249746,4,95.75,96,0.433,95,96
FA0062248,1,86,86,0,86,86
FA0138631,1,94,94,0,94,94
FA0159455,2,90019,90019,0,90019,90019
FA0039215,5,83.6,84,3.6661,80,90
FA0165700,2,94,92,2,92,96
FA0031943,5,92,93,1.2649,90,93
FA0174119,3,95.3333,97,1.6997,93,97
FA0028048,4,90035,90035,0,90035,90035
FA0028394,6,92.1667,91,1.2134,91,94
FA0042104,3,90025,90025,0,90025,90025
FA0029053,4,89,91,4.8477,81,94
FA0242211,3,94.6667,97,2.6247,91,97
FA0202913,2,91.5,91,0.5,91,92
FA0173669,2,93,91,2,91,95
FA0044354,3,92.6667,94,0.9428,92,94
FA0243597,4,93.25,92,2.1651,92,97
FA0027453,2,91.5,91,0.5,91,92
FA0011389,6,92.5,92,0.5,92,93
FA0005764,15,90001,90001,0,90001,90001
FA0069554,5,90029,90029,0,90029,90029
FA0041678,5,90027,90027,0,90027,90027
FA0016255,7,90019,90019,0,90019,90019
FA0225302,3,93.3333,95,1.6997,91,95
FA0073801,3,90014,90014,0,90014,90014
FA0040269,5,90012,90012,0,90012,90012
FA0031911,3,90.3333,91,0.4714,90,91
FA0165785,5,90012,90012,0,90012,90012
FA0252365,7,92.5714,94,2.499,90,97
FA0011129,4,90024,90024,0,90024,90024
FA0163212,3,90010,90010,0,90010,90010
FA0265488,2,93.5,93,0.5,93,94
FA0223716,4,95.5,96,0.5,95,96
FA0043749,7,90.4286,91,2.3212,85,93
FA0259254,2,92,90,2,90,94
FA0020564,3,92,94,1.4142,91,94
FA0020298,5,90022,90022,0,90022,90022
FA0176578,3,93,95,1.4142,92,95
FA0005556,5,94.4,95,1.8547,91,96
FA0256410,3,89,91,1.4142,88,91
FA0059345,4,85.5,90,4.5,81,90
FA0043853,2,92.5,91,1.5,91,94
FA0042513,4,90.25,90,0.433,90,91
FA0172118,5,90031,90031,0,90031,90031
FA0271676,1,90011,90011,0,90011,90011
FA0068320,2,97,96,1,96,98
FA0247964,2,90035,90035,0,90035,90035
FA0050938,5,92.2,91,1.9391,90,95
FA0027023,5,90020,90020,0,90020,90020
FA0004868,2,90.5,90,0.5,90,91
FA0226101,3,93.3333,95,2.357,90,95
FA0071698,1,93,93,0,93,93
FA0051916,3,94.6667,98,3.3993,90,98
FA0057627,1,95,95,0,95,95
FA0256059,4,89.25,91,3.1125,84,92
FA0008237,4,90.25,93,4.3804,86,96
FA0068957,6,90.8333,90,0.8975,90,92
FA0012605,2,92,92,0,92,92
FA0010423,5,90005,90005,0,90005,90005
FA0023388,4,96.25,97,1.299,95,98
FA0259972,4,88.75,90,2.9475,86,93
FA0174976,2,90023,90023,0,90023,90023
FA0267286,2,90013,90013,0,90013,90013
FA0179684,3,90028,90028,0,90028,90028
FA0063795,2,94,92,2,92,96
FA0037569,3,90012,90012,0,90012,90012
FA0136683,2,74,74,0,74,74
FA0150502,2,93.5,92,1.5,92,95
FA0242184,1,90,90,0,90,90
FA0022894,5,90025,90025,0,90025,90025
FA0027880,2,96,96,0,96,96
FA0173866,7,92.5714,94,1.9898,90,95
FA0177641,2,93,93,0,93,93
FA0029957,3,90036,90036,0,90036,90036
FA0259445,2,92,90,2,90,94
FA0252153,4,93,93,2.5495,90,97
FA0242410,3,90035,90035,0,90035,90035
FA0053699,3,93.6667,96,2.6247,90,96
FA0249644,2,93,91,2,91,95
FA0049128,4,90062,90062,0,90062,90062
FA0060251,4,92.5,92,0.866,92,94
FA0177555,8,77.75,77,2.7726,75,82
FA0045665,5,90.4,90,0.4899,90,91
FA0026809,4,90005,90005,0,90005,90005
FA0159421,6,92.1667,91,1.2134,91,94
FA0136986,10,90037,90037,0,90037,90037
FA0071984,1,80,80,0,80,80
FA0272858,3,90.6667,91,0.4714,90,91
FA0156857,3,92.6667,95,2.0548,90,95
FA0222131,8,85.125,84,4.4282,80,93
FA0064313,3,93.6667,96,1.6997,92,96
FA0010923,1,96,96,0,96,96
FA0160407,2,93.5,90,3.5,90,97
FA0046128,2,86,82,4,82,90
FA0036572,5,92,92,1.6733,90,95
FA0158479,2,95,93,2,93,97
FA0044262,2,97.5,97,0.5,97,98
FA0039275,3,94,96,2.8284,90,96
FA0257906,3,90020,90020,0,90020,90020
FA0239987,3,95,96,0.8165,94,96
FA0149304,6,89,90,4.1633,80,93
FA0160487,1,92,92,0,92,92
FA0267088,1,96,96,0,96,96
FA0221506,1,95,95,0,95,95
FA0013856,2,96,96,0,96,96
FA0241194,4,89.75,90,1.7854,87,92
FA0036493,4,90017,90017,0,90017,90017
FA0257621,3,94,94,0,94,94
FA0180095,5,90034,90034,0,90034,90034
FA0238805,3,90.6667,91,0.4714,90,91
FA0061780,5,90046,90046,0,90046,90046
FA0245962,2,85.5,81,4.5,81,90
FA0224617,3,90013,90013,0,90013,90013
FA0266630,3,94.3333,95,0.9428,93,95
FA0252577,1,96,96,0,96,96
FA0053923,3,91.3333,92,0.4714,91,92
FA0245133,9,87.5556,90,5.4795,80,94
FA0050430,5,90011,90011,0,90011,90011
FA0242179,2,96.5,95,1.5,95,98
FA0265602,2,92,88,4,88,96
FA0172401,5,85.6,87,3.7736,80,91
FA0008898,1,93,93,0,93,93
FA0049800,3,90012,90012,0,90012,90012
FA0019419,3,90061,90061,0,90061,90061
FA0248090,3,91,97,4.899,85,97
FA0045438,3,92.3333,93,0.9428,91,93
FA0009830,4,93.25,93,0.433,93,94
FA0023952,1,90071,90071,0,90071,90071
FA0243103,6,90015,90015,0,90015,90015
FA0031076,6,90028,90028,0,90028,90028
FA0252167,1,91,91,0,91,91
FA0024612,4,93.5,94,0.5,93,94
FA0251878,4,90012,90012,0,90012,90012
FA0179948,8,85.25,90,7.3782,73,91
FA0020183,6,87.3333,90,5.281,80,93
FA0022235,4,88.75,90,1.7854,87,91
FA0256161,3,90014,90014,0,90014,90014
FA0274658,1,95,95,0,95,95
FA0268407,1,90038,90038,0,90038,90038
FA0020572,5,90032,90032,0,90032,90032
FA0251393,1,90,90,0,90,90
FA0269189,2,90013,90013,0,90013,90013
FA0171176,2,90014,90014,0,90014,90014
FA0241574,4,90045,90045,0,90045,90045
FA0166439,4,90061,90061,0,90061,90061
FA0030241,1,95,95,0,95,95
FA0038330,1,98,98,0,98,98
FA0021042,10,90005,90005,0,90005,90005
FA0273537,3,90044,90044,0,90044,90044
FA0001156,4,89.25,91,5.8041,84,98
FA0065724,5,90012,90012,0,90012,90012
FA0032503,6,92.1667,92,1.3437,90,94
FA0173651,1,90013,90013,0,90013,90013
FA0021473,6,94.3333,93,1.3744,93,96
FA0173855,4,91.75,93,1.7854,90,94
FA0255675,1,92,92,0,92,92
FA0057311,5,91,90,2,90,95
FA0060788,4,91.25,91,1.0897,90,93
FA0242180,3,77.3333,81,4.4969,71,81
FA0063842,1,92,92,0,92,92
FA0020156,4,94,94,0.7071,93,95
FA0138493,6,90012,90012,0,90012,90012
FA0017207,3,90067,90067,0,90067,90067
FA0006363,2,90068,90068,0,90068,90068
FA0271379,2,94.5,93,1.5,93,96
FA0047693,2,96.5,96,0.5,96,97
FA0041472,7,90047,90047,0,90047,90047
FA0163988,3,88,92,4.3205,82,92
FA0047784,4,88,90,3.4641,82,90
FA0250792,7,91.5714,91,1.9166,90,95
FA0136708,1,90036,90036,0,90036,90036
FA0151555,8,90036,90036,0,90036,90036
FA0011966,9,90027,90027,0,90027,90027
FA0062025,5,90019,90019,0,90019,90019
FA0179868,4,81.5,81,1.5,80,84
FA0248618,5,91.4,91,0.8,91,93
FA0060276,7,90014,90014,0,90014,90014
FA0027511,3,90005,90005,0,90005,90005
FA0028725,7,90027,90027,0,90027,90027
FA0271555,4,90046,90046,0,90046,90046
FA0044382,4,93.25,93,1.7854,91,96
FA0074068,4,85,93,9.0277,76,95
FA0241939,1,90,90,0,90,90
FA0004461,3,86.6667,90,4.714,80,90
FA0009906,6,90039,90039,0,90039,90039
FA0180550,1,96,96,0,96,96
FA0037737,2,96,95,1,95,97
FA0050026,1,90048,90048,0,90048,90048
FA0247781,6,89,90,2.2361,84,90
FA0055324,6,90057,90057,0,90057,90057
FA0264573,2,91,91,0,91,91
FA0028368,5,87.4,90,5.3141,81,93
FA0008188,4,90031,90031,0,90031,90031
FA0060873,3,92.3333,95,1.8856,91,95
FA0074318,3,97.6667,98,0.4714,97,98
FA0180817,3,94,95,0.8165,93,95
FA0240068,5,89,90,2,85,90
FA0244697,1,91,91,0,91,91
FA0063833,4,90045,90045,0,90045,90045
FA0070360,6,92.8333,93,2.2669,90,96
FA0240656,2,90046,90046,0,90046,90046
FA0020596,4,90019,90019,0,90019,90019
FA0002116,1,90,90,0,90,90
FA0241192,9,90048,90048,0,90048,90048
FA0225008,4,90017,90017,0,90017,90017
FA0023327,3,90.3333,97,4.7842,86,97
FA0037018,2,93.5,92,1.5,92,95
FA0225409,4,93.5,94,1.118,92,95
FA0138346,1,90045,90045,0,90045,90045
FA0249118,4,90005,90005,0,90005,90005
FA0030249,1,95,95,0,95,95
FA0264006,2,91,91,0,91,91
FA0177430,9,90035,90035,0,90035,90035
FA0257590,3,86,91,3.559,83,91
FA0261488,1,95,95,0,95,95
FA0176384,4,94.5,95,0.5,94,95
FA0072752,3,95,96,0.8165,94,96
FA0074115,1,95,95,0,95,95
FA0241386,10,90028,90028,0,90028,90028
FA0249670,1,90015,90015,0,90015,90015
FA0225805,6,90064,90064,0,90064,90064
FA0177603,3,90036,90036,0,90036,90036
FA0029167,2,83,76,7,76,90
FA0054450,1,90045,90045,0,90045,90045
FA0029166,1,90,90,0,90,90
FA0270540,3,92.3333,95,2.0548,90,95
FA0264571,4,90037,90037,0,90037,90037
FA0143811,6,82.3333,70,12.4989,70,98
FA0012464,5,91.4,91,1.0198,90,93
FA0043651,1,97,97,0,97,97
FA0015005,7,84.5714,90,9.2251,70,91
FA0224580,4,90022,90022,0,90022,90022
FA0047740,3,90027,90027,0,90027,90027
FA0061493,7,92.2857,93,2.1189,90,95
FA0008034,10,89.5,91,4.8836,80,94
FA0045464,4,88.75,92,3.7666,85,93
FA0225053,2,89,86,3,86,92
FA0036719,3,92.3333,95,3.7712,87,95
FA0001404,4,90026,90026,0,90026,90026
FA0024280,3,93.3333,95,1.6997,91,95
FA0010561,4,90029,90029,0,90029,90029
FA0056443,5,91.2,90,1.4697,90,93
FA0018681,2,91,91,0,91,91
FA0267457,4,90.75,92,4.7631,83,96
FA0260164,2,90005,90005,0,90005,90005
FA0255855,2,93,90,3,90,96
FA0245798,4,88.5,90,3.7749,85,94
FA0250636,3,90004,90004,0,90004,90004
FA0263364,1,93,93,0,93,93
FA0259261,1,96,96,0,96,96
FA0256095,6,92.3333,91,1.6997,90,94
FA0024819,6,84.5,90,9.5873,71,93
FA0242731,3,91,93,1.4142,90,93
FA0177790,6,90020,90020,0,90020,90020
FA0164713,3,90033,90033,0,90033,90033
FA0179843,9,90013,90013,0,90013,90013
FA0068225,3,90037,90037,0,90037,90037
FA0067911,1,90022,90022,0,90022,90022
FA0240075,3,90094,90094,0,90094,90094
FA0242778,1,90034,90034,0,90034,90034
FA0024270,3,93.3333,94,0.9428,92,94
FA0010945,1,97,97,0,97,97
FA0043285,3,90012,90012,0,90012,90012
FA0035882,2,90032,90032,0,90032,90032
FA0019892,3,90.6667,92,0.9428,90,92
FA0070456,3,93,94,1.4142,91,94
FA0040227,6,92,90,2.0817,90,95
FA0271639,2,96.5,95,1.5,95,98
FA0272698,1,90065,90065,0,90065,90065
FA0018170,5,90042,90042,0,90042,90042
FA0004918,4,92.5,94,2.5981,90,96
FA0001565,3,87,91,4.9666,80,91
FA0029941,3,88.6667,91,2.6247,85,91
FA0240069,8,85.5,90,5.0744,80,92
FA0069992,2,76,70,6,70,82
FA0032355,3,90048,90048,0,90048,90048
FA0255217,3,94.6667,96,1.8856,92,96
FA0170909,11,96.2727,97,1.8631,93,99
FA0245771,2,92.5,91,1.5,91,94
FA0160870,3,90026,90026,0,90026,90026
FA0048393,4,88.25,90,4.2647,81,92
FA0051371,1,92,92,0,92,92
FA0062441,5,90035,90035,0,90035,90035
FA0180583,1,93,93,0,93,93
FA0249713,4,90.75,94,6.2199,80,95
FA0007345,3,90017,90017,0,90017,90017
FA0267478,1,90,90,0,90,90
FA0066334,1,98,98,0,98,98
FA0269226,3,94,96,1.4142,93,96
FA0157921,4,91,92,1,90,92
FA0137103,7,91.7143,95,3.4934,87,96
FA0054049,4,94,95,1.2247,92,95
FA0066639,2,90028,90028,0,90028,90028
FA0242124,2,95,93,2,93,97
FA0249297,1,94,94,0,94,94
FA0036791,2,90022,90022,0,90022,90022
FA0242096,4,94.5,95,1.118,93,96
FA0175837,5,86.6,85,2.8705,83,90
FA0248004,3,90014,90014,0,90014,90014
FA0010742,3,94.3333,97,1.8856,93,97
FA0175362,3,93,94,1.4142,91,94
FA0165750,4,89.25,91,2.4875,85,91
FA0160873,5,90057,90057,0,90057,90057
FA0060805,7,90,90,0,90,90
FA0069267,2,93,92,1,92,94
FA0038680,1,96,96,0,96,96
FA0008973,4,94.75,95,0.8292,94,96
FA0016309,5,92,92,1.2649,90,94
FA0041063,4,91.5,91,1.5,90,94
FA0017707,4,90.25,90,0.433,90,91
FA0051568,1,93,93,0,93,93
FA0013498,5,90.2,91,3.9192,83,95
FA0006933,2,90010,90010,0,90010,90010
FA0050192,1,90047,90047,0,90047,90047
FA0065925,1,90033,90033,0,90033,90033
FA0266192,8,81.625,90,8.8167,71,90
FA0037296,6,90.1667,91,3.0777,86,94
FA0065143,8,89.375,90,1.4087,87,91
FA0269038,5,91.4,90,1.7436,90,94
FA0239814,3,93.3333,95,1.2472,92,95
FA0005986,6,89.1667,90,3.0777,85,93
FA0272364,3,90020,90020,0,90020,90020
FA0055265,8,80.625,82,5.9148,74,91
FA0025031,3,94,96,2.1602,91,96
FA0222006,4,90.5,91,0.5,90,91
FA0036840,1,85,85,0,85,85
FA0163620,2,90045,90045,0,90045,90045
FA0164700,1,96,96,0,96,96
FA0026258,5,90025,90025,0,90025,90025
FA0277576,1,94,94,0,94,94
FA0222733,2,94,92,2,92,96
FA0011460,4,90018,90018,0,90018,90018
FA0071821,5,90.2,90,0.4,90,91
FA0057427,5,84.6,82,4.4542,80,90
FA0021828,7,85.1429,86,4.9115,77,92
